Token,Price,Timestamp
USDC,1.0003480785241663,2023-12-16 15:01:02
USDC,1.0001579747337093,2023-12-16 16:00:21
USDC,0.9991131165332152,2023-12-16 17:00:42
USDC,1.000146496356366,2023-12-16 18:00:30
USDC,0.9998434425431634,2023-12-16 19:00:33
USDC,0.9995490064905641,2023-12-16 20:01:03
USDC,0.9992967993741894,2023-12-16 21:00:38
USDC,0.9997195534533581,2023-12-16 22:00:04
USDC,1.0002949796380345,2023-12-16 23:00:36
USDC,1.0010998968024545,2023-12-17 00:00:22
USDC,0.9995047803271899,2023-12-17 01:00:44
USDC,1.000113874450518,2023-12-17 02:00:33
USDC,0.9997991360638825,2023-12-17 03:00:33
USDC,1.0001224149309524,2023-12-17 04:00:56
USDC,1.0000052647209856,2023-12-17 05:00:56
USDC,1.0010345860379766,2023-12-17 06:01:01
USDC,1.0009624076854176,2023-12-17 07:00:45
USDC,0.9984206906494782,2023-12-17 08:00:49
USDC,1.0004120594022297,2023-12-17 09:00:51
USDC,1.000572942624095,2023-12-17 10:00:25
USDC,1.000635267033427,2023-12-17 11:00:05
USDC,0.9999939010615374,2023-12-17 12:00:03
USDC,1.0000032016375449,2023-12-17 13:01:22
USDC,0.9997746269638504,2023-12-17 14:00:15
USDC,1.0007653147090119,2023-12-17 15:00:57
USDC,1.001100453269362,2023-12-17 16:00:26
USDC,0.9998355107875199,2023-12-17 17:00:39
USDC,1.0000069531101883,2023-12-17 18:01:07
USDC,1.0000382975962447,2023-12-17 19:00:06
USDC,0.9996284711769304,2023-12-17 20:01:13
USDC,1.000091693290496,2023-12-17 21:00:50
USDC,1.0001412166402983,2023-12-17 22:01:20
USDC,0.9993536003870706,2023-12-17 23:01:13
USDC,1.0005002746666851,2023-12-18 00:01:04
USDC,1.0004618687719153,2023-12-18 01:00:25
USDC,1.000224537191442,2023-12-18 02:00:08
USDC,1.000265005799796,2023-12-18 03:00:41
USDC,1.0004499279422663,2023-12-18 04:00:13
USDC,1.001012788826798,2023-12-18 05:00:14
USDC,0.999957118883075,2023-12-18 06:00:14
USDC,0.9991466515148695,2023-12-18 07:00:47
USDC,0.9996429333371364,2023-12-18 08:00:20
USDC,0.9994980188413227,2023-12-18 09:00:19
USDC,0.999388415963078,2023-12-18 10:01:00
USDC,0.9999863418597041,2023-12-18 11:00:37
USDC,1.0004799028108111,2023-12-18 12:01:28
USDC,1.0003438440480903,2023-12-18 13:00:26
USDC,1.0009071741391113,2023-12-18 14:00:11
USDC,0.9993502132911095,2023-12-18 15:00:51
USDC,0.9992849449858455,2023-12-18 16:00:44
USDC,1.0005435769216875,2023-12-18 17:00:29
USDC,1.001150400765202,2023-12-18 18:00:00
USDC,1.000870739600245,2023-12-18 19:00:13
USDC,1.0002888573968218,2023-12-18 20:00:12
USDC,1.0006730945676956,2023-12-18 21:00:17
USDC,0.9994286279834449,2023-12-18 22:00:31
USDC,0.9999635134978385,2023-12-18 23:00:52
USDC,0.9994250572641139,2023-12-19 00:01:09
USDC,0.9997537207701429,2023-12-19 01:00:54
USDC,1.00231028089617,2023-12-19 02:00:31
USDC,1.000883575532936,2023-12-19 03:00:07
USDC,1.0004016004051808,2023-12-19 04:00:42
USDC,1.0001249690544045,2023-12-19 05:00:19
USDC,1.0013901833284233,2023-12-19 06:00:32
USDC,1.0004483970283347,2023-12-19 07:00:53
USDC,0.9996363361667902,2023-12-19 08:00:41
USDC,1.0000028286154288,2023-12-19 09:01:03
USDC,0.9997112714748817,2023-12-19 10:00:05
USDC,0.9987188370433133,2023-12-19 11:00:53
USDC,0.9993231118191161,2023-12-19 12:00:30
USDC,1.0005646954767788,2023-12-19 13:00:51
USDC,0.9997780326477327,2023-12-19 14:01:20
USDC,1.0003972194070625,2023-12-19 15:00:23
USDC,0.9986583666181438,2023-12-19 16:01:26
USDC,0.999354829855368,2023-12-19 17:00:11
USDC,0.9992021643359214,2023-12-19 18:01:08
USDC,1.000076671083456,2023-12-19 19:00:14
USDC,1.000478522437835,2023-12-19 20:01:38
USDC,0.999466414665676,2023-12-19 21:00:41
USDC,1.0003485453591572,2023-12-19 22:00:39
USDC,1.0001635195300125,2023-12-19 23:00:08
USDC,1.0004758673069951,2023-12-20 00:01:00
USDC,1.0001383793110878,2023-12-20 01:00:33
USDC,1.000081472197878,2023-12-20 02:00:09
USDC,1.0003486147204175,2023-12-20 03:00:01
USDC,1.000259340088523,2023-12-20 04:01:07
USDC,1.00132177599855,2023-12-20 05:00:56
USDC,1.0006053560346764,2023-12-20 06:00:12
USDC,0.9998738757959102,2023-12-20 07:01:26
USDC,1.0006204558496279,2023-12-20 08:01:00
USDC,1.000223841870609,2023-12-20 09:01:09
USDC,0.9997070539024261,2023-12-20 10:00:30
USDC,1.0007772705790157,2023-12-20 11:00:34
USDC,1.0000536885450189,2023-12-20 12:00:04
USDC,0.9999843623120216,2023-12-20 13:00:04
USDC,0.9998542021305855,2023-12-20 14:00:33
USDC,1.0001230369236545,2023-12-20 15:00:08
USDC,0.9969372071129875,2023-12-20 16:00:39
USDC,0.9999334546737011,2023-12-20 17:01:03
USDC,0.9990179766753756,2023-12-20 18:01:19
USDC,1.0002010684432796,2023-12-20 19:00:39
USDC,0.9991708402639402,2023-12-20 20:00:06
USDC,0.9967812976697012,2023-12-20 21:00:50
USDC,0.9985530233366159,2023-12-20 22:00:27
USDC,1.0003062900777608,2023-12-20 23:01:36
USDC,1.0004262271278457,2023-12-21 00:01:02
